,id,code,is_true,errorline
27,2c911d616dcd1421016dd2b6d65515d2,"#include <stdio.h>
int main()
{
float varb_0,varb_1;
scanf(""%f"",varb_0);
if(varb_0<=3500)
varb_1=0.000000;
if(varb_0>3500&&varb_0<=5000)
 varb_1=0.03*(varb_0-3500);
else if(varb_0>5000&&varb_0<=8000)
varb_1=0.1*(varb_0-3500)-105;
else if(varb_0>8000&&varb_0<=12500)
varb_1=0.2*(varb_0-3500)-555;
else if(varb_0>12500&&varb_0<=38500)
varb_1=0.25*(varb_0-3500)-1005;
else if(varb_0>38500&&varb_0<=58500)
varb_1=0.3*(varb_0-3500)-2755;
else if(varb_0>58500&&varb_0<=83500)
varb_1=0.35*(varb_0-3500)-5505;
else
varb_1=0.45*(varb_0-3500)-13505;
printf(""%f"",varb_1);
return 0;
}
",0.0,5
28,2c911d616dcd1421016dd2b6d65515d2,"#include <stdio.h.>
int main()
{
   int varb_0;
   float varb_1;
   scanf(""%d"",&varb_0);
   if(varb_0<=3500)
     varb_1=0.0;
     printf(""%f"",varb_1);
      if(varb_0>3500&&varb_0<=5000)
     {
       varb_1=0.03*(varb_0-3500);
       printf(""%.6f"",varb_1);
       }
       else if(varb_0>5000&&varb_0<=8000)
       {
         varb_1=0.1*(varb_0-3500)-105;
         printf(""%.6f"",varb_1);
         }
         else if(varb_0>8000&&varb_0<=12500)
         {
           varb_1=0.2*(varb_0-3500)-555;
           printf(""%.6f"",varb_1);
           }
           else if(varb_0>12500&&varb_0<=38500)
           {
             varb_1=0.25*(varb_0-3500)-1005;
             printf(""%.6f"",varb_1);
             }
             else if(varb_0>38500&&varb_0<=58500)
             {
               varb_1=0.3*(varb_0-3500)-2755;
               printf(""%.6f"",varb_1);
               }
               else if(varb_0>58500&&varb_0<=83500)
               {
                 varb_1=0.35*(varb_0-3500)-5505;
                 printf(""%.6f"",varb_1);
                 }
                 else if(varb_0>83500)
                 {
                  varb_1=0.45*(varb_0-3500)-13505;
                  printf(""%.6f"",varb_1);
                  }
  return 0;
}
",0.0,1
29,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
float varb_0,varb_1,varb_2,varb_3,varb_4,varb_5,varb_6,varb_7;
scanf(""%f"",&varb_0);
if(varb_0<=3500)
printf(""0.000000"");
else if(varb_0>3500&&varb_0<=5000)
{varb_1=(varb_0-3500)*(0.3);
printf(""%.6f"",varb_1);}
else if(varb_0>5000&&varb_0<=8000)
{varb_2=(varb_0-3500)*(0.1)-105;
printf(""%.6f"",varb_2);}
}",0.0,9
30,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
  float varb_0,varb_1;
  scanf(""%f"",&varb_0);
  if(varb_0<=3500)
  {
  varb_1=0*(3500-varb_0)-0;
  printf(""%f"",varb_1);
  }
  else if(varb_0<=5000&&varb_0>3500)
  {
  varb_1=0.03*(varb_0-3500)-0;
  printf(""%f"",varb_1);
  }
  else if(varb_0<=8000&&varb_0>5000)
  {
  varb_1=0.10*(varb_0-3500)-105;
  printf(""%f"",varb_1);
  }
  else if(varb_0<=12500&&varb_0>8000)
  {
  varb_1=0.20*(varb_0-3500)-555;
  printf(""%f"",varb_1);
  }
  else if(varb_0<=38500&&varb_0>12500)
  {
  varb_1=0.25*(varb_0-3500)-1050;
  printf(""%f"",varb_1);
  }
  else if(varb_0<=58500&&varb_0>38500)
  {
  varb_1=0.30*(varb_0-3500)-2755;
  printf(""%f"",varb_1);
  }
  else if(varb_0<=83500&&varb_0>58500)
  {
  varb_1=0.35*(varb_0-3500)-5505;
  printf(""%f"",varb_1);
  }
  else
  {
  varb_1=0.45*(varb_0-3500)-13505;
  printf(""%f"",varb_1);
  }
  return 0;
}",0.0,28
31,2c911d616dcd1421016dd2b6d65515d2,"#include <stdio.h>
int main()
{  int varb_0;
   scanf(""%d"",&varb_0);
   if(varb_0<=3500)
    puts(""0"");
   else if(varb_0>3500&&varb_0<=5000)
    printf(""%f"",(varb_0-3500)*0.03);
   else if(varb_0>5000&&varb_0<=8000)
    printf(""%f"",(varb_0-3500)*0.1-105);
   else if(varb_0>8000&&varb_0<=12500)
    printf(""%f"",(varb_0-3500)*0.2-555);
   else if(varb_0>12500&&varb_0<=38500)
    printf(""%f"",(varb_0-3500)*0.25-1005);
   else if(varb_0>38500&&varb_0<=58500)
    printf(""%f"",(varb_0-3500)*0.3-2755);
   else if(varb_0>58500&&varb_0<=83500)
	printf(""%f"",(varb_0-3500)*0.35-5505);
   else 
    printf(""%f"",(varb_0-3500)*0.45-13505);
   return 0; 
}",0.0,6
32,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
  float varb_0,varb_1;
  scanf(""%f"",&varb_0);
  if(varb_0<=3500)
    printf(""0.000000"");
    else if(varb_0<=5000)
    {
      varb_1=0.03*(varb_0-3500);
       printf(""%.6f"",varb_1);
    }
    else if(varb_0<=8000)
    {
      varb_1=0.1*(varb_0-3500)-105;
        printf(""%.6f"",varb_1);
     }
    else if(varb_0<=12500)
     { 
        varb_1=0.2*(varb_0-3500)-555;
         printf(""%.6f"",varb_1);
    }
    else if(varb_0<=38500) 
    {
        varb_1=0.25*(varb_0-3500)-1005;
         printf(""%.6f"",varb_1);
     }
    else if(varb_0<=58500)
    {
        varb_1=0.3*(varb_0-3500)-2755;
         printf(""%.6f"",varb_1);
        }
    else  if(varb_0<83500)
    {
        varb_1=0.35*(varb_0-3500)-5505;
         printf(""%.6f"",varb_1);
        }
    else  if(varb_0>83500)
    {  
        varb_1=0.45*(varb_0-3500)-13505;
         printf(""%.6f"",varb_1);
    }
    return 0;
    }",0.0,4
33,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
float varb_0,varb_1;
scanf(""%d"",&varb_0);
if(varb_0<=3500)
   varb_1=0;
else if(varb_0>3500&&varb_0<=5000)
   varb_1=0.03*(varb_0-3500);
else if(varb_0>5000&&varb_0<=8000)
   varb_1=0.1*(varb_0-3500)-105;
else if(varb_0>8000&&varb_0<=12500)
   varb_1=0.2*(varb_0-3500)-555;
else if(varb_0>12500&&varb_0<=38500)
   varb_1=0.25*(varb_0-3500)-1005;
else if(varb_0>38500&&varb_0<=58500)
   varb_1=0.3*(varb_0-3500)-2755;
else if(varb_0>58500&&varb_0<=83500)
   varb_1=0.35*(varb_0-3500)-5505;
else 
   varb_1=0.45*(varb_0-3500)-13505;
   printf(""%.6f"",varb_1);
}",0.0,5
34,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
float varb_0,varb_1,varb_2,varb_3,varb_4,varb_5,varb_6,varb_7;
scanf(""%f"",&varb_0);
if(varb_0<=3500)
printf(""0.000000"");
else if(varb_0>3500&&varb_0<=5000)
{varb_1=(varb_0-3500)*(0.03);
printf(""%.6f"",varb_1);}
else if(varb_0>5000&&varb_0<=8000)
{varb_2=(varb_0-3500)*(0.1)-105;
printf(""%.6f"",varb_2);}
else if(varb_0>8000&&varb_0<=12500)
{varb_3=(varb_0-3500)*(0.2)-555;
printf(""%.f"",varb_3);
}
}",0.0,16
35,2c911d616dcd1421016dd2b6d65515d2,"#include <stdio.h>
int main()
{
float varb_0,varb_1;
scanf(""%f"",varb_0);
if(varb_0<=3500)
varb_1=0.000000;
if(varb_0>3500&&varb_0<=5000)
 varb_1=0.03*(varb_0-3500);
else if(varb_0>5000&&varb_0<=8000)
varb_1=0.1*(varb_0-3500)-105;
else if(varb_0>8000&&varb_0<=12500)
varb_1=0.2*(varb_0-3500)-555;
else if(varb_0>12500&&varb_0<=38500)
varb_1=0.25*(varb_0-3500)-1005;
else if(varb_0>38500&&varb_0<=58500)
varb_1=0.3*(varb_0-3500)-2755;
else if(varb_0>58500&&varb_0<=83500)
varb_1=0.35*(varb_0-3500)-5505;
else
varb_1=0.45*(varb_0-3500)-13505;
printf(""%f"",varb_1);
return 0;
}
",0.0,5
36,2c911d616dcd1421016dd2b6d65515d2,"#include <stdio.h.>
int main()
{
   int varb_0;
   float varb_1;
   scanf(""%d"",&varb_0);
   if(varb_0<=3500)
     varb_1=0.0;
     printf(""%f"",varb_1);
      if(varb_0>3500&&varb_0<=5000)
     {
       varb_1=0.03*(varb_0-3500);
       printf(""%.6f"",varb_1);
       }
       else if(varb_0>5000&&varb_0<=8000)
       {
         varb_1=0.1*(varb_0-3500)-105;
         printf(""%.6f"",varb_1);
         }
         else if(varb_0>8000&&varb_0<=12500)
         {
           varb_1=0.2*(varb_0-3500)-555;
           printf(""%.6f"",varb_1);
           }
           else if(varb_0>12500&&varb_0<=38500)
           {
             varb_1=0.25*(varb_0-3500)-1005;
             printf(""%.6f"",varb_1);
             }
             else if(varb_0>38500&&varb_0<=58500)
             {
               varb_1=0.3*(varb_0-3500)-2755;
               printf(""%.6f"",varb_1);
               }
               else if(varb_0>58500&&varb_0<=83500)
               {
                 varb_1=0.35*(varb_0-3500)-5505;
                 printf(""%.6f"",varb_1);
                 }
                 else if(varb_0>83500)
                 {
                  varb_1=0.45*(varb_0-3500)-13505;
                  printf(""%.6f"",varb_1);
                  }
  return 0;
}
",0.0,1
37,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
float varb_0,varb_1;
scanf(""%f"",varb_0);
if(varb_0<=3500)
{
varb_1=0;
printf(""%.6f"",varb_1);
}
   else if(varb_0>3500&&varb_0<=5000)
   {
   varb_1=0.03*(varb_0-3500);
   printf(""%.6f"",varb_1);
}
   else if(varb_0<5000&&varb_0>=8000)
{
   varb_0=0.1*(varb_0-3500)-105;
   printf(""%.6f"",varb_1);
}
   else if(varb_0>8000&&varb_0<=12500)
{
   varb_1=0.2*(varb_0-3500)-555;
   printf(""%.6f"",varb_1);
}
   else if(varb_0>12500&&varb_0<=38500)
{
   varb_1=0.25*(varb_0-3500)-1005;
   printf(""%.6f"",varb_1);
}
   else if(varb_0>38500&&varb_0<=58500)
{
   varb_1=0.3*(varb_0-3500)-2755;
   printf(""%.6f"",varb_1);
}
   else if(varb_0>58500&&varb_0<=83500)
{
   varb_1=0.35*(varb_0-3500)-5505;
   printf(""%.6f"",varb_1);
}
   else if(varb_0>83500)
{
   varb_1=0.45*(varb_0-3500)-13505;
   printf(""%.6f"",varb_1);
}
else
printf(""shurucuowu"");
return 0;
}
",0.0,4
38,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
  float varb_0,varb_1;
  scanf(""%f"",&varb_0);
  if(varb_0<=3500)
  printf(""%f"",varb_0);
  if(varb_0>3500&&varb_0<=5000)
  {varb_1=0.03*(varb_0-3500);
  printf(""%f"",varb_1);
  }
  if(varb_0>5000&&varb_0<=8000)
  {varb_1=0.01*(varb_0-3500)-105;
  printf(""%f"",varb_1);
  }
  if(varb_0>8000&&varb_0<=12500)
  {varb_1=0.02*(varb_0-3500)-555;
  printf(""%f"",varb_1);
  }
  if(varb_0>12500&&varb_0<=38500)
  {varb_1=0.25*(varb_0-3500)-1005;
  printf(""%f"",varb_1);
  }
  if(varb_0>38500&&varb_0<=58500)
  {varb_1=0.30*(varb_0-3500)-2755;
  printf(""%f"",varb_1);
  }
  if(varb_0>58500&&varb_0<=83500)
  {varb_1=0.35*(varb_0-3500)-5505;
  printf(""%f"",varb_1);
  }
  if(varb_0>83500)
  {varb_1=0.45*(varb_0-3500)-13505;
  printf(""%f"",varb_1);
  }
}",0.0,7
39,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{int varb_0;
int varb_1;
scanf(""%d"",&varb_0);
if(varb_0<3500)
{varb_1=(varb_0-3500)*0;
printf(""%f"",varb_1);}
else if(3500<=varb_0&&varb_0<5000)
{varb_1=(varb_0-3500)*0.03;
printf(""%f"",varb_1);}
else if(5000<varb_0&&varb_0<=8000)
{varb_1=(varb_0-3500)*0.1-105;
printf(""%f"",varb_1);}
else if(8000<varb_0&&varb_0<=12500)
{varb_1=(varb_0-3500)*0.2-555;
printf(""%f"",varb_1);}
else if(12500<varb_0&&varb_0<=38500)
{varb_1=(varb_0-3500)*0.25-1005;
printf(""%f"",varb_1);}
else if(38500<varb_0&&varb_0<=58500)
{varb_1=(varb_0-3500)*0.3-2755;
printf(""%f"",varb_1);}
else if(58500<varb_0&&varb_0<=83500)
{varb_1=(varb_0-3500)*0.35-5505;
printf(""%f"",varb_1);}
else if(85000<varb_0)
{varb_1=(varb_0-3500)*0.45-13505;
printf(""%f"",varb_1);}
}",0.0,4
40,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main() 
{
float varb_0, varb_1;
scanf(""%f"", &varb_0) ;
if(varb_0<=3500)
   varb_1=0; 
else if(varb_0>3500&&varb_0<=5000)
   varb_1=0.03*(varb_0-3500)-0;
else if(varb_0>5000&&varb_0<=8000)
   varb_1=0.1*(varb_0-3500)-105;
else if(varb_0>8000&&varb_0<=12500)
   varb_1=0.1*(varb_0-3500)-555;
else if(varb_0>12500&&varb_0<=38500)
   varb_1=0.25*(varb_0-3500)-1005;
else if(varb_0>38500&&varb_0<=58500)
   varb_1=0.3*(varb_0-3500)-2755;
else if(varb_0>58500&&varb_0<=83500)
   varb_1=0.35*(varb_0-3500)-5505;
else
   varb_1=0.45*(varb_0-3500)-13505;
   printf(""%f"",varb_1) ;
return 0;
}",0.0,13
41,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
#include<math.h>
int main( )
{
  float varb_0,varb_1,varb_2,varb_3;
scanf(""%f"",&varb_3);
if(varb_3<=3500)
varb_1=0,varb_2=0;
else if(varb_3>3500&&varb_3<=5000)
varb_1=0.03,varb_2=0;
else if(varb_3>5000&&varb_3<=8000)
varb_1=0.10,varb_2=105;
else if(varb_3>8000&&varb_3<=12500)
varb_1=0.20,varb_2=555;
else if(varb_3>12500&&varb_3<=38500)
varb_1=0.25,varb_2=1005;
else if(varb_3>38500&&varb_3<=58500)
varb_1=0.30,varb_2=2755;
else if(varb_3>58500&&varb_3<=83500)
varb_1=0.35,varb_2=5505;
else
varb_1=0.45,varb_2=13505;
varb_0=varb_1*(varb_3-3500)-varb_2;
printf(""%f"",varb_0);
return 0;
}",0.0,23
42,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
    int varb_0,varb_1,varb_2,varb_3;
    scanf(""%d"",&varb_2);
    if(varb_2<=3500)
    printf(""%f"",0);
    else if(varb_2>3500&&varb_2<=5000)
    {varb_0=0.03*(varb_2-3500)-0;
    printf(""%f"",varb_0);}
    else if(varb_2>5000&&varb_2<=8000)
    {varb_0=0.1*(varb_2-3500)-105;
    printf(""%f"",varb_0);}
    else if(varb_2>8000&&varb_2<=12500)
    {varb_0=0.2*(varb_2-3500)-555;
    printf(""%f"",varb_0);}
    else if(varb_2>12500&&varb_2<=38500)
    {varb_0=0.25*(varb_2-3500)-1005;
    printf(""%f"",varb_0);}
    else if(varb_2>38500&&varb_2<=58500)
    {varb_0=0.3*(varb_2-3500)-2755;
    printf(""%f"",varb_0);}
    else if(varb_2>58500&&varb_2<=83500)
    {varb_0=0.35*(varb_2-3500)-5505;
    printf(""%f"",varb_0);}
    else
    {varb_0=0.45*(varb_2-3500)-13505;
    printf(""%f"",varb_0);}
}",0.0,4
43,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
	float varb_0,varb_1;
	scanf(""%f"",&varb_0);
	     if(varb_0<=3500)
	varb_1=0;
	     else if(3500<varb_0&&varb_0<=5000)
	varb_1=0.03*(varb_0-3500)-0;
		 else if(5000<varb_0&&varb_0<=8000)
	varb_1=0.10*(varb_0-3500)-105;
		 else if(8000<varb_0&&varb_0<=125500)
	varb_1=0.20*(varb_0-3500)-555;
		 else if(12500<varb_0&&varb_0<=38500)
	varb_1=0.25*(varb_0-3500)-1005;
		 else if(38500<varb_0&&varb_0<=58500)
	varb_1=0.30*(varb_0-3500)-2755;
		 else if(58500<varb_0&&varb_0<=83500)
	varb_1=0.45*(varb_0-3500)-5505;
         else if(83500<varb_0)
	varb_1=0.45*(varb_0-3500)-13505;	
    printf(""%f"",varb_1);
    return 0;
}",0.0,12
44,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{ 
   float varb_0,varb_1,varb_2;
   scanf(""%f"",&varb_0);
   if(varb_0<=3500)
    varb_2=0;
   else if(varb_0<=5000)
     {varb_1=0.03;
      varb_2=(varb_0-3500)*varb_1;
     }
   else if(varb_0<=8000)
     {varb_1=0.1;
      varb_2=(varb_0-3500)*varb_1;
      }
   else if(varb_0<=12500)
      {varb_1=0.2;
    varb_2=(varb_0-3500)*varb_1;
    }
    else if(varb_0<=38500)
      {varb_1=0.25;
    varb_2=(varb_0-3500)*varb_1;
    }
     else if(varb_0<=58500)
      {varb_1=0.3;
    varb_2=(varb_0-3500)*varb_1;
    }
     else if(varb_0<=83500)
      {varb_1=0.35;
    varb_2=(varb_0-3500)*varb_1;
    }
    else
    {varb_1=0.45;
    varb_2=(varb_0-3500)*varb_1;
    }
    printf(""%.6f"",varb_2);
}",0.0,10
45,2c911d616dcd1421016dd2b6d65515d2,"#include <stdio.h>
int main()
{
float varb_0,varb_1;
scanf(""%f"",varb_0);
if(varb_0<=3500)
printf(""0.000000"");
else if(varb_0>3500&&varb_0<=5000)
varb_1=0.03*(varb_0-3500);
else if(varb_0>5000&&varb_0<=8000)
varb_1=0.1*(varb_0-3500)-105;
else if(varb_0>8000&&varb_0<=12500)
varb_1=0.2*(varb_0-3500)-555;
else if(varb_0>12500&&varb_0<=38500)
varb_1=0.25*(varb_0-3500)-1005;
else if(varb_0>38500&&varb_0<=58500)
varb_1=0.3*(varb_0-3500)-2755;
else if(varb_0>58500&&varb_0<=83500)
varb_1=0.35*(varb_0-3500)-5505;
else if(varb_0>83500)
varb_1=0.45*(varb_0-3500)-13505;
printf(""%f"",varb_1);
return 0;
}
",0.0,5
46,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
   float varb_0,varb_1;
   scanf(""%f%f"",&varb_0,&varb_1);
   if(varb_0<3500)
  { varb_1=0*(varb_0-3500)-0;
   printf(""%f"",varb_1);
   }
   else if(varb_0>3500&&varb_0<=5000)
   {varb_1=0.03*(varb_0-3500)-0;
   printf(""%f"",varb_1);
   }
   else if(varb_0>5000&&varb_0<=8000)
   {varb_1=0.1*(varb_0-3500)-105;
   printf(""%f"",varb_1);
   }
   else if(varb_0>8000&&varb_0<=12500)
   {varb_1=0.2*(varb_0-3500)-555;
   printf(""%f"",varb_1);
   }
   else if(varb_0>12500&&varb_0<=38500)
   {varb_1=0.25*(varb_0-3500)-1005;
   printf(""%f"",varb_1);
   }
   else if(varb_0>38500&&varb_0<=58500)
   {varb_1=0.3*(varb_0-3500)-2755;
   printf(""%f"",varb_1);
   }
   else if(varb_0>58500&&varb_0<=83500)
  { varb_1=0.35*(varb_0-3500)-5505;
   printf(""%f"",varb_1);
   }
   else if(varb_0>83500)
   {varb_1=0.45*(varb_0-3500)-13505;
   printf(""%f"",varb_1);
   }
   else
   return 0;
}
",0.0,7
47,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
  float varb_0;
  scanf(""%f"",&varb_0);
    if(varb_0<=3500)
    printf(""%f"",0.0*(varb_0-3500)-0);
    else if(varb_0>3500&&varb_0<=5000)
    printf(""%f"",0.03*(varb_0-3500)-0);
    else if(varb_0>5000&&varb_0<=8000)
    printf(""%f"",0.1*(varb_0-3500)-105);
    else if(varb_0>8000&&varb_0<=12500)
    printf(""%f"",0.2*(varb_0-3500)-555);
    else if(varb_0>12500&&varb_0<=38500)
    printf(""%f"",0.25*(varb_0-3500)-1005);
    else if(varb_0>38500&&varb_0<=58500)
    printf(""%f"",0.3*(varb_0-3500)-2755);
    else if(varb_0>58500&&varb_0<=83500)
    printf(""%f"",0.35*(varb_0-3500)-5505);
    else
    printf(""%f"",0.45*(varb_0-3500)-13505);
   return 0;
}",0.0,7
48,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
float varb_0;
scanf(""%f"",&varb_0);
if(varb_0<3500)printf(""%f"",0);
else if(varb_0<5000)printf(""%f"",varb_0*0.03);
else if(varb_0<8000)printf(""%f"",varb_0*0.1-105);
else if(varb_0<12500)printf(""%f"",varb_0*0.2-555);
else if(varb_0<38500)printf(""%f"",varb_0*0.25-1005);
else if(varb_0<58500)printf(""%f"",varb_0*0.3-2755);
else if(varb_0<83500)printf(""%f"",varb_0*0.35-5505);
else printf(""%f"",varb_0*0.45-13505);
return 0;
}
",0.0,7
49,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
  float varb_0;
  scanf(""%f"",&varb_0);
  if(varb_0<=3500)
    printf(""%f"",0);
  else if(varb_0>=3500&&varb_0<=5000)
    printf(""%f"",0.003*(varb_0-3500));
  else if(varb_0>=5000&&varb_0<=8000)
    printf(""%f"",0.1*(varb_0-3500)-105);
  else if(varb_0>=8000&&varb_0<=12500)
    printf(""%f"",0.2*(varb_0-3500)-555);
  else if(varb_0>=12500&&varb_0<=38500)
    printf(""%f"",0.25*(varb_0-3500)-1005);
  else if(varb_0>=38500&&varb_0<=58500)
    printf(""%f"",0.3*(varb_0-3500)-2755);
  else if(varb_0>=58500&&varb_0<83500)
    printf(""%f"",0.35*(varb_0-3500)-5505);
  else
    printf(""%f"",0.45*(varb_0-3500)-13505);
  return 0;
}",0.0,9
50,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
float varb_0,varb_1;
scanf(""%f"",&varb_0);
if(varb_0<=3500)
{
varb_1=0*(varb_0-3500)-0;
printf(""%f"",varb_1);
}
else if(varb_0>3500&&varb_0<=5000)
{
varb_1=0.03*(varb_0-3500)-0;
printf(""%f"",varb_1);
}
else if(varb_0>5000&&varb_0<=8000)
{
varb_1=0.1*(varb_0-3500)-105;
printf(""%f"",varb_1);
}
else if(varb_0>8000&&varb_0<=12500)
{
varb_1=0.2*(varb_0-3500)-555;
printf(""%f"",varb_1);
}
else if(varb_0>12500&&varb_0<=38500)
{
varb_1=0.25*(varb_0-3500)-1005;
printf(""%f"",varb_1);
}
else if(varb_0>38500&&varb_0<=58500)
{
varb_1=0.3*(varb_0-3500)-2755;
printf(""%f"",varb_1);
}
else if(varb_0>58500&&varb_0<=83500)
{
varb_1=0.35*(varb_0-3500)-5505;
printf(""%f"",varb_1);
}
else
{
varb_1=0.45*(varb_0-3500)-13505;
printf(""%f"",varb_1);
}
return 0;
}
",0.0,3
